,Unnamed: 0,subject,testtria,cond,wordcategory,studytria,stim1,stim2,resp,corr,conf,resptype,oldssn,oldresptype,ncorr,norec,incorr,simpleresp,expt,order,rt,blocknum,cond_prioritem1,cond_prioritem,cond_prioritem2,cond_prioritem3,cond_consec_value,cond_consec_lab,list,trial,procedure,duration,onset,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,ncorr_pred
59,2406,35,14,rep,2.0,20,100_c,once,sexual,0,6.0,3,40.0,11.0,0,0,1,3,1,,,,new,new,new,rep,-1.5,new2,context2,60,test,3000,237.001,context2.100_c.once.,0.1707960974069271,0.34053705487639835,0.5275703560988813,1.0,1.0,False,context2.100_c.once.,True,1.0,0.6923188341543578,1.0,0.6043222329258389,3.0,0.6903328757041334,0.23066929103066336
60,2407,35,15,rep,2.0,21,191_c,horse,late,0,1.0,6,40.0,4.0,0,0,1,3,1,,,,rep,rep,new,new,0.5,rep1,context2,61,test,3000,240.001,context2.191_c.horse.,0.17953202943875854,0.34053705487639835,0.5275703560988813,1.0,1.0,False,context2.191_c.horse.,True,1.0,0.6923188341543578,1.0,0.6043100291774346,3.0,0.69034871387095,0.2429592713607283
61,2408,35,16,new,1.0,22,069_c,exchange,race,0,6.0,6,40.0,4.0,0,0,1,3,1,,,,rep,rep,rep,new,1.5,rep2,context2,62,test,3000,243.001,context2.069_c.exchange.,0.17253237933606053,0.24701157702062204,0.6023907383835024,1.0,1.0,False,context2.069_c.exchange.,True,1.0,0.5713490856696589,1.0,0.58686091776439,3.0,0.9441183519414573,0.233083937117899
62,2409,35,17,new,2.0,14,176_c,round,round,1,1.0,1,40.0,1.0,1,0,0,1,1,,,,rep,rep,new,new,0.5,rep1,context2,63,test,3000,246.001,context2.176_c.round.,0.14486936846233606,0.23643163129830835,0.6108546949613534,1.0,1.0,False,context2.176_c.round.,True,1.0,0.563103921524162,1.0,0.5965378784329692,3.0,0.9531349233616104,0.19631674605519506
63,2410,35,18,rep,2.0,23,203_c,coast,coast,1,6.0,1,40.0,1.0,1,0,0,1,1,,,,new,new,rep,rep,-0.5,new1,context2,64,test,3000,249.001,context2.203_c.coast.,0.19783514316075956,0.3389621656039877,0.52883026751681,1.0,1.0,False,context2.203_c.coast.,True,1.0,0.6910851015298298,1.0,0.5942124709057042,3.0,0.7061997451605238,0.2698170706978096
64,2411,35,19,new,1.0,24,050_c,showed,feet,0,1.0,4,40.0,12.0,0,0,1,3,1,,,,rep,rep,new,rep,0.5,rep1,context2,65,test,3000,252.001,context2.050_c.showed.,0.14512735474157684,0.23298669013595044,0.6136106478912398,1.0,1.0,False,context2.050_c.showed.,True,1.0,0.570325407642592,1.0,0.6022391846141237,3.0,0.9387524814461978,0.19664253384737707
65,2412,35,20,rep,1.0,7,205_c,cool,feet,0,1.0,4,40.0,12.0,0,0,1,3,1,,,,rep,rep,rep,new,1.5,rep2,context2,66,test,3000,255.001,context2.205_c.cool.,0.1535421206308396,0.3167341320587758,0.5466126943529794,1.0,1.0,False,context2.205_c.cool.,True,1.0,0.6729644718052105,1.0,0.5900404788100008,3.0,0.7498082160614397,0.2074474707327657
66,2413,35,22,new,1.0,12,169_c,crowd,crowd,1,6.0,1,40.0,1.0,1,0,0,1,1,,,,new,new,new,new,-2.5,new3,context2,67,test,3000,258.001,context2.169_c.crowd.,0.13065095330602763,0.20736991137477526,0.6341040709001798,1.0,1.0,False,context2.169_c.crowd.,True,1.0,0.5585747572282784,1.0,0.5892944943779557,3.0,0.9982763376979755,0.17887084738793319
67,2414,35,23,rep,2.0,6,135_c,degree,speaking,0,1.0,6,40.0,4.0,0,0,1,3,1,,,,rep,rep,new,new,0.5,rep1,context2,68,test,3000,261.001,context2.135_c.degree.,0.18921748982388886,0.31383967365012494,0.5489282610799,1.0,1.0,False,context2.135_c.degree.,True,1.0,0.6705092039651925,1.0,0.5573135306071006,3.0,0.8007518149776642,0.25698887998491304
68,2415,35,24,rep,1.0,13,204_c,court,fill,0,1.0,4,40.0,12.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,69,test,3000,264.001,context2.204_c.court.,0.16048834130264134,0.3198130772484593,0.5441495382012326,1.0,1.0,False,context2.204_c.court.,True,1.0,0.6755524405609172,1.0,0.59188210505282,3.0,0.741885160027195,0.21662561514178597
46,2462,36,1,new,2.0,22,024_c,giving,giving,1,2.0,1,5.0,1.0,1,0,0,1,1,,,,new,new,new,rep,-1.5,new2,context2,47,test,63000,198.001,context2.024_c.giving.,0.1579939951798891,0.24483968056053973,0.6041282555515682,1.0,1.0,False,context2.024_c.giving.,True,1.0,0.5920391931010923,1.0,0.6234187096687327,3.0,0.8704935497925799,0.2133030767109914
47,2463,36,2,new,2.0,23,099_c,issued,farmer,0,2.0,7,5.0,7.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,48,test,3000,201.001,context2.099_c.issued.,0.07459935743802143,0.07943711214953297,0.7364503102803737,1.0,1.0,False,context2.099_c.issued.,True,1.0,0.5920391931010923,1.0,0.5513595681253226,3.0,1.1453762517710542,0.11995120007169968
48,2464,36,3,rep,2.0,24,185_c,held,happy,0,1.0,7,5.0,7.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,49,test,3000,204.001,context2.185_c.held.,0.2067584575167372,0.3723679893862959,0.5021056084909633,1.0,1.0,False,context2.185_c.held.,True,1.0,0.7158361212663551,1.0,0.6216212805612614,3.0,0.6193179088314712,0.283429813581257
49,2465,36,4,rep,2.0,4,003_c,homes,sides,0,3.0,6,5.0,4.0,0,0,1,3,1,,,,new,new,rep,rep,-0.5,new1,context2,50,test,3000,207.001,context2.003_c.homes.,0.2049877995660087,0.3204763033826385,0.5436189572938892,1.0,1.0,False,context2.003_c.homes.,True,1.0,0.6853412120694824,1.0,0.5666083881201311,3.0,0.7659248607654726,0.2807026295944403
50,2466,36,5,new,2.0,5,002_c,course,sides,0,2.0,6,5.0,4.0,0,0,1,3,1,,,,rep,rep,new,rep,0.5,rep1,context2,51,test,3000,210.001,context2.002_c.course.,0.13226983291083175,0.21812793311407336,0.6254976535087414,1.0,1.0,False,context2.002_c.course.,True,1.0,0.5656304296589404,1.0,0.5990434735313296,3.0,0.9643224163919253,0.18080649330495097
51,2467,36,6,new,2.0,11,107_c,score,smile,0,1.0,7,5.0,7.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,52,test,3000,213.001,context2.107_c.score.,0.14509068891323776,0.21512224720145595,0.6279022022388352,1.0,1.0,False,context2.107_c.score.,True,1.0,0.570325407642592,1.0,0.5970721089833178,3.0,0.9632805101276585,0.19659621189764936
52,2468,36,7,rep,2.0,16,115_c,garden,easy,0,1.0,7,5.0,7.0,0,0,1,3,1,,,,new,new,rep,rep,-0.5,new1,context2,53,test,3000,216.001,context2.115_c.garden.,0.203329746323494,0.34556912333191564,0.5235447013344675,1.0,1.0,False,context2.115_c.garden.,True,1.0,0.696216053954881,1.0,0.5981403278758627,3.0,0.6902776573867052,0.27816044322749106
53,2469,36,8,new,1.0,10,057_c,meet,flesh,0,2.0,4,5.0,12.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,54,test,3000,219.001,context2.057_c.meet.,0.1334130463401142,0.21994794557326938,0.6240416435413847,1.0,1.0,False,context2.057_c.meet.,True,1.0,0.5674296034876121,1.0,0.6007042493731803,3.0,0.9577648153232928,0.18218127887515934
54,2470,36,9,rep,2.0,13,175_c,flesh,human,0,2.0,3,5.0,11.0,0,0,1,3,1,,,,rep,rep,new,new,0.5,rep1,context2,55,test,3000,222.001,context2.175_c.flesh.,0.19837634612285648,0.3374338292000516,0.5300529366399588,1.0,1.0,False,context2.175_c.flesh.,True,1.0,0.6898814485751443,1.0,0.5878652461953793,3.0,0.717230629870759,0.2706332741586053
55,2471,36,10,rep,1.0,19,037_c,merely,giving,0,2.0,5,5.0,3.0,0,0,1,3,1,,,,rep,rep,rep,rep,2.5,rep3,context2,56,test,3000,225.001,context2.037_c.merely.,0.21752155868210604,0.34556912333191564,0.5235447013344675,1.0,1.0,False,context2.037_c.merely.,True,1.0,0.696216053954881,1.0,0.5798100496768511,3.0,0.7149891654429824,0.3002746430392668
56,2472,36,11,new,1.0,20,141_c,lady,smile,0,2.0,7,5.0,7.0,0,0,1,3,1,,,,rep,rep,rep,rep,2.5,rep3,context2,57,test,3000,228.001,context2.141_c.lady.,0.16153765621815122,0.2627477784678767,0.5898017772256987,1.0,1.0,False,context2.141_c.lady.,True,1.0,0.5746199301657451,1.0,0.6073414739502584,3.0,0.897462775906174,0.21803222907384046
57,2473,36,12,new,1.0,9,030_c,kept,easy,0,2.0,7,5.0,7.0,0,0,1,3,1,,,,new,new,new,rep,-1.5,new2,context2,58,test,3000,231.001,context2.030_c.kept.,0.1298703703135628,0.21555204897515765,0.6275583608198739,1.0,1.0,False,context2.030_c.kept.,True,1.0,0.563103921524162,1.0,0.5966936787618338,3.0,0.9736148255955888,0.17794220584014203
58,2474,36,13,new,1.0,8,004_c,learned,being,0,1.0,4,5.0,12.0,0,0,1,3,1,,,,new,new,rep,new,-0.5,new1,context2,59,test,3000,234.001,context2.004_c.learned.,0.13011565437529066,0.21351629162246047,0.6291869667020317,1.0,1.0,False,context2.004_c.learned.,True,1.0,0.5615223363855363,1.0,0.5948477935406329,3.0,0.9803799900477851,0.178233686487407
59,2475,36,15,rep,1.0,2,092_c,animal,human,0,1.0,7,5.0,7.0,0,0,1,3,1,,,,rep,rep,nan,nan,0.5,rep1,context2,60,test,3000,237.001,context2.092_c.animal.,0.16528813553566435,0.31773889448593096,0.5458088844112553,1.0,1.0,False,context2.092_c.animal.,True,1.0,0.6738117202244198,1.0,0.5891999755428259,3.0,0.7491536505317624,0.22310260671084603
60,2476,36,16,new,1.0,3,189_c,things,happy,0,1.0,7,5.0,7.0,0,0,1,3,1,,,,rep,rep,rep,nan,1.5,rep2,context2,61,test,3000,240.001,context2.189_c.things.,0.13403764231773602,0.22787984607255732,0.6176961231419542,1.0,1.0,False,context2.189_c.things.,True,1.0,0.5565302814158551,1.0,0.5906433366915586,3.0,0.9788904254217998,0.1829351471892045
61,2477,36,17,rep,1.0,6,140_c,approach,giving,0,1.0,5,5.0,3.0,0,0,1,3,1,,,,new,new,rep,new,-0.5,new1,context2,62,test,3000,243.001,context2.140_c.approach.,0.18187880038180135,0.3198130772484593,0.5441495382012326,1.0,1.0,False,context2.140_c.approach.,True,1.0,0.6755524405609172,1.0,0.5751958434841986,3.0,0.7646781095012825,0.24632013613912446
62,2478,36,18,new,1.0,7,052_c,help,being,0,1.0,4,5.0,12.0,0,0,1,3,1,,,,rep,rep,new,rep,0.5,rep1,context2,63,test,3000,246.001,context2.052_c.help.,0.12550303772888513,0.21307250092582433,0.6295419992593406,1.0,1.0,False,context2.052_c.help.,True,1.0,0.5578785002114985,1.0,0.5918878463490755,3.0,0.9900381305655455,0.17280273742037255
63,2479,36,19,rep,2.0,14,183_c,labor,slow,0,4.0,6,5.0,4.0,0,0,1,3,1,,,,rep,rep,rep,new,1.5,rep2,context2,64,test,3000,249.001,context2.183_c.labor.,0.2194680158574246,0.32662073110167844,0.5387034151186573,1.0,1.0,False,context2.183_c.labor.,True,1.0,0.6811863142030792,1.0,0.5561324635456286,3.0,0.7799936951549704,0.3033686298805398
64,2480,36,20,rep,1.0,18,186_c,being,sharp,0,1.0,5,5.0,3.0,0,0,1,3,1,,,,rep,rep,rep,new,1.5,rep2,context2,65,test,3000,252.001,context2.186_c.being.,0.16271950329879808,0.33040984824364894,0.5356721214050809,1.0,1.0,False,context2.186_c.being.,True,1.0,0.6842688893218561,1.0,0.5982459089461893,3.0,0.7151256644199129,0.21962279035223292
65,2481,36,21,rep,2.0,12,111_c,murder,fast,0,1.0,7,5.0,7.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,66,test,3000,255.001,context2.111_c.murder.,0.16106375933569436,0.32197937242652275,0.5424165020587818,1.0,1.0,False,context2.111_c.murder.,True,1.0,0.677358463696447,1.0,0.5931857876288824,3.0,0.7363428135644374,0.2173963160233951
66,2482,36,22,new,2.0,15,190_c,food,tell,0,3.0,6,5.0,4.0,0,0,1,3,1,,,,rep,rep,rep,rep,2.5,rep3,context2,67,test,3000,258.001,context2.190_c.food.,0.12728430822752623,0.2146076756164876,0.62831385950681,1.0,1.0,False,context2.190_c.food.,True,1.0,0.5607596618585504,1.0,0.5945473536305073,3.0,0.9807795309643853,0.17488740021478932
67,2483,36,23,rep,1.0,17,184_c,farm,field,0,1.0,7,5.0,5.0,0,0,1,3,1,,,,rep,rep,new,rep,0.5,rep1,context2,68,test,3000,261.001,context2.184_c.farm.,0.189391186148693,0.32541897905467126,0.539664816756263,1.0,1.0,False,context2.184_c.farm.,True,1.0,0.6802006666142515,1.0,0.5885611198149556,3.0,0.7365760124820386,0.2572442744343023
68,2484,36,24,new,2.0,21,060_c,sharp,sharp,1,5.0,1,5.0,1.0,1,0,0,1,1,,,,new,new,rep,rep,-0.5,new1,context2,69,test,3000,264.001,context2.060_c.sharp.,0.1336401845814922,0.201387480130006,0.6388900158959953,1.0,1.0,False,context2.060_c.sharp.,True,1.0,0.563924575852998,1.0,0.5850258142706253,3.0,1.0024483419377423,0.18245520284502525
46,2531,37,1,new,2.0,7,153_c,waiting,cities,0,2.0,4,6.0,12.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,47,test,63000,198.001,context2.153_c.waiting.,0.1382779601823447,0.2239128243954272,0.6208697404836583,1.0,1.0,False,context2.153_c.waiting.,True,1.0,0.5713490856696589,1.0,0.6043222328364272,3.0,0.9435753375736575,0.18810441133041172
47,2532,37,2,new,1.0,2,119_c,sitting,shop,0,1.0,4,6.0,12.0,0,0,1,3,1,,,,new,new,nan,nan,-0.5,new1,context2,48,test,3000,201.001,context2.119_c.sitting.,0.1337368493388718,0.21811558957627208,0.6255075283389824,1.0,1.0,False,context2.119_c.sitting.,True,1.0,0.5656304296589404,1.0,0.5990328401737753,3.0,0.9643488487612171,0.18257185652681596
48,2533,37,3,rep,2.0,17,176_c,items,voting,0,3.0,5,6.0,3.0,0,0,1,3,1,,,,new,new,rep,rep,-0.5,new1,context2,49,test,3000,204.001,context2.176_c.items.,0.24294408736146395,0.30721515541533106,0.5542278756677351,1.0,1.0,False,context2.176_c.items.,True,1.0,0.7034789588753493,1.0,0.5473217516685589,3.0,0.7874113282383226,0.3417459546002797
49,2534,37,5,rep,2.0,8,174_c,take,looking,0,2.0,4,6.0,12.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,50,test,3000,207.001,context2.174_c.take.,0.17075979873770825,0.3374338292000516,0.5300529366399588,1.0,1.0,False,context2.174_c.take.,True,1.0,0.6898814485751443,1.0,0.6024602975200309,3.0,0.6978507956354277,0.23061896008113542
50,2535,37,6,new,1.0,4,157_c,vote,voting,0,3.0,2,6.0,2.0,1,0,0,1,1,,,,new,new,new,new,-2.5,new3,context2,51,test,3000,210.001,context2.157_c.vote.,0.14836454275985828,0.2121783317270878,0.6302573346183298,1.0,1.0,False,context2.157_c.vote.,True,1.0,0.5647664013583718,1.0,0.5939217057168545,3.0,0.9783106610965693,0.20075826747481124
51,2536,37,7,rep,1.0,14,124_c,shop,shopping,0,3.0,2,6.0,2.0,1,0,0,1,1,,,,rep,rep,new,new,0.5,rep1,context2,52,test,3000,213.001,context2.124_c.shop.,0.18352770175124145,0.34383748171559997,0.52493001462752,1.0,1.0,False,context2.124_c.shop.,True,1.0,0.6948826347765259,1.0,0.6056824850687518,3.0,0.6832143077659576,0.24869639014083528
52,2537,37,8,rep,2.0,19,078_c,cities,shopping,0,3.0,4,6.0,12.0,0,0,1,3,1,,,,rep,rep,rep,new,1.5,rep2,context2,53,test,3000,216.001,context2.078_c.cities.,0.23757997592787464,0.32547991705671175,0.5396160663546307,1.0,1.0,False,context2.078_c.cities.,True,1.0,0.7004455159447777,1.0,0.5567439319511989,3.0,0.7605510354478366,0.3328128694837821
53,2538,37,9,new,2.0,21,052_c,visit,stock,0,3.0,5,6.0,3.0,0,0,1,3,1,,,,rep,rep,rep,rep,2.5,rep3,context2,54,test,3000,219.001,context2.052_c.visit.,0.14719286842092238,0.23172162842370023,0.6146226972610398,1.0,1.0,False,context2.052_c.visit.,True,1.0,0.5795304615520127,1.0,0.611508696886854,3.0,0.9152051647008939,0.19926267587711943
54,2539,37,10,new,2.0,3,128_c,volume,gross,0,6.0,5,6.0,3.0,0,0,1,3,1,,,,new,new,new,nan,-1.5,new2,context2,55,test,3000,222.001,context2.128_c.volume.,0.08631360578118151,0.10229142945454145,0.7181668564363669,1.0,1.0,False,context2.128_c.volume.,True,1.0,0.5607596618585504,1.0,0.5270295486191547,3.0,1.1990302843629626,0.13096897363940163
55,2540,37,11,new,2.0,11,165_c,seek,looking,0,3.0,4,6.0,12.0,0,0,1,3,1,,,,rep,rep,rep,rep,2.5,rep3,context2,56,test,3000,225.001,context2.165_c.seek.,0.1766165684687476,0.24595168123084912,0.6032386550153208,1.0,1.0,False,context2.165_c.seek.,True,1.0,0.5665177673795376,1.0,0.5784881145574431,3.0,0.9634342184700331,0.23881876546013808
56,2541,37,12,rep,1.0,22,084_c,hotel,hotel,1,6.0,1,6.0,1.0,1,0,0,1,1,,,,new,new,rep,rep,-0.5,new1,context2,57,test,3000,228.001,context2.084_c.hotel.,0.1828605514642937,0.34921266579213284,0.5206298673662938,1.0,1.0,False,context2.084_c.hotel.,True,1.0,0.6989953623317322,1.0,0.609523317132322,3.0,0.6696855239517134,0.2477334828943985
57,2542,37,13,rep,2.0,23,092_c,symbol,stock,0,2.0,5,6.0,3.0,0,0,1,3,1,,,,rep,rep,new,rep,0.5,rep1,context2,58,test,3000,231.001,context2.092_c.symbol.,0.2425333533472261,0.3309532107191169,0.5352374314247065,1.0,1.0,False,context2.092_c.symbol.,True,1.0,0.6989953623317322,1.0,0.5543947895246639,3.0,0.7606977999155256,0.3410587202388352
58,2543,37,14,rep,1.0,13,098_c,terms,stock,0,3.0,5,6.0,3.0,0,0,1,3,1,,,,new,new,new,rep,-1.5,new2,context2,59,test,3000,234.001,context2.098_c.terms.,0.18955122584904324,0.331739122552216,0.5346087019582273,1.0,1.0,False,context2.098_c.terms.,True,1.0,0.6853412120694824,1.0,0.5846864291420087,3.0,0.731047859417802,0.25747970559438077
59,2544,37,15,new,1.0,24,029_c,vital,looking,0,2.0,4,6.0,12.0,0,0,1,3,1,,,,rep,rep,rep,new,1.5,rep2,context2,60,test,3000,237.001,context2.029_c.vital.,0.10256738767692489,0.12407213969021835,0.7007422882478254,1.0,1.0,False,context2.029_c.vital.,True,1.0,0.5757837298849658,1.0,0.5483410739706989,3.0,1.1207087419999675,0.14738447124936144
60,2545,37,16,new,1.0,16,018_c,trial,looking,0,2.0,4,6.0,12.0,0,0,1,3,1,,,,rep,rep,rep,rep,2.5,rep3,context2,61,test,3000,240.001,context2.018_c.trial.,0.17500607473221771,0.26300129308724846,0.5895989655302012,1.0,1.0,False,context2.018_c.trial.,True,1.0,0.5665177673795376,1.0,0.598905413144192,3.0,0.9196203944518322,0.23654821508653845
61,2546,37,17,new,2.0,12,139_c,gross,gross,1,6.0,1,6.0,1.0,1,0,0,1,1,,,,new,new,rep,rep,-0.5,new1,context2,62,test,3000,243.001,context2.139_c.gross.,0.12668681211927726,0.17708124664588853,0.6583350026832893,1.0,1.0,False,context2.139_c.gross.,True,1.0,0.5623034752160909,1.0,0.5667226950529713,3.0,1.0554580374937537,0.17418636449091712
62,2547,37,18,rep,1.0,9,039_c,everybody,stock,0,2.0,5,6.0,3.0,0,0,1,3,1,,,,rep,rep,new,new,0.5,rep1,context2,63,test,3000,246.001,context2.039_c.everybody.,0.15709035035475524,0.32197937242652275,0.5424165020587818,1.0,1.0,False,context2.039_c.everybody.,True,1.0,0.677358463696447,1.0,0.5931876234559135,3.0,0.736340363972841,0.21210676758749214
63,2548,37,19,rep,1.0,10,073_c,pure,everybody,0,3.0,4,6.0,12.0,0,0,1,3,1,,,,rep,rep,rep,new,1.5,rep2,context2,64,test,3000,249.001,context2.073_c.pure.,0.1775536040166345,0.32197937242652275,0.5424165020587818,1.0,1.0,False,context2.073_c.pure.,True,1.0,0.677358463696447,1.0,0.5819671533381785,3.0,0.7515185652527984,0.2401453086802246
64,2549,37,20,rep,2.0,15,140_c,looking,everybody,0,3.0,3,6.0,11.0,0,0,1,3,1,,,,rep,rep,rep,new,1.5,rep2,context2,65,test,3000,252.001,context2.140_c.looking.,0.1600373414788059,0.32662073110167844,0.5387034151186573,1.0,1.0,False,context2.140_c.looking.,True,1.0,0.6811863142030792,1.0,0.595972438661007,3.0,0.7245952956004926,0.2160226633381614
65,2550,37,21,new,1.0,6,095_c,dress,hotel,0,1.0,4,6.0,12.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,66,test,3000,255.001,context2.095_c.dress.,0.12366026570016883,0.20759040979086402,0.6339276721673088,1.0,1.0,False,context2.095_c.dress.,True,1.0,0.5552373955610446,1.0,0.5894275577374855,3.0,1.0027247391145833,0.17066283792646647
66,2551,37,22,rep,1.0,18,034_c,event,looking,0,2.0,4,6.0,12.0,0,0,1,3,1,,,,rep,rep,new,rep,0.5,rep1,context2,67,test,3000,258.001,context2.034_c.event.,0.18124207452333949,0.3278521869602493,0.5377182504318005,1.0,1.0,False,context2.034_c.event.,True,1.0,0.68219234297115,1.0,0.5870894255177854,3.0,0.7343853170505166,0.245405809916856
67,2552,37,23,new,1.0,5,161_c,stock,voting,0,1.0,5,6.0,3.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,68,test,3000,261.001,context2.161_c.stock.,0.12920281361187952,0.19381616302109148,0.6449470695831269,1.0,1.0,False,context2.161_c.stock.,True,1.0,0.5533930624680048,1.0,0.5770069182825823,3.0,1.0364931672931121,0.17715044551730474
68,2553,37,24,rep,2.0,20,065_c,objects,stock,0,3.0,5,6.0,3.0,0,0,1,3,1,,,,rep,rep,rep,rep,2.5,rep3,context2,69,test,3000,264.001,context2.065_c.objects.,0.21883345589663863,0.2956465304718386,0.5634827756225292,1.0,1.0,False,context2.065_c.objects.,True,1.0,0.68219234297115,1.0,0.5404481299800332,3.0,0.8294921626362652,0.3023584014758487
46,2600,38,1,new,2.0,23,183_c,session,honest,0,2.0,7,7.0,7.0,0,0,1,3,1,,,,new,new,new,new,-2.5,new3,context2,47,test,63000,198.001,context2.183_c.session.,0.15254919947675694,0.19223463513731384,0.646212291890149,1.0,1.0,False,context2.183_c.session.,True,1.0,0.5939550873432277,1.0,0.5921132837557856,3.0,0.960830558977931,0.20615454821600748
47,2601,38,2,rep,1.0,24,030_c,period,period,1,4.0,1,7.0,1.0,1,0,0,1,1,,,,new,new,new,new,-2.5,new3,context2,48,test,3000,201.001,context2.030_c.period.,0.22295703352650265,0.37531551898958104,0.4997475848083352,1.0,1.0,False,context2.030_c.period.,True,1.0,0.7178804233270435,1.0,0.6174228955277612,3.0,0.6202953587946907,0.30894992389201875
48,2602,38,3,new,1.0,3,193_c,began,hour,0,1.0,5,7.0,3.0,0,0,1,3,1,,,,rep,rep,new,nan,0.5,rep1,context2,49,test,3000,204.001,context2.193_c.began.,0.15365411301526793,0.23283678636504962,0.6137305709079603,1.0,1.0,False,context2.193_c.began.,True,1.0,0.5656304296589404,1.0,0.5938663959687003,3.0,0.9565927024580874,0.20759360070894095
49,2603,38,4,rep,2.0,18,008_c,made,sure,0,2.0,7,7.0,7.0,0,0,1,3,1,,,,rep,rep,new,new,0.5,rep1,context2,50,test,3000,207.001,context2.008_c.made.,0.1839986979152704,0.3551914772121185,0.5158468182303052,1.0,1.0,False,context2.008_c.made.,True,1.0,0.7034789588753493,1.0,0.6131148863272711,3.0,0.655754191148598,0.2493773838330886
50,2604,38,5,new,2.0,4,184_c,caused,john,0,4.0,5,7.0,3.0,0,0,1,3,1,,,,new,new,rep,new,-0.5,new1,context2,51,test,3000,210.001,context2.184_c.caused.,0.1357301777293934,0.20510573818009942,0.6359154094559205,1.0,1.0,False,context2.184_c.caused.,True,1.0,0.5647664013583718,1.0,0.5881389125251919,3.0,0.9932317675892922,0.1849877524980662
51,2605,38,6,rep,2.0,9,109_c,stage,hour,0,1.0,5,7.0,3.0,0,0,1,3,1,,,,rep,rep,rep,rep,2.5,rep3,context2,52,test,3000,213.001,context2.109_c.stage.,0.1846384693903584,0.33594956544655796,0.5312403476427536,1.0,1.0,False,context2.109_c.stage.,True,1.0,0.6887064853027012,1.0,0.6001760976506623,3.0,0.7032956426362817,0.2503039879611446
52,2606,38,7,new,2.0,13,089_c,john,john,1,2.0,1,7.0,1.0,1,0,0,1,1,,,,new,new,new,rep,-1.5,new2,context2,53,test,3000,216.001,context2.089_c.john.,0.14044169628014128,0.22391282388521064,0.6208697408918316,1.0,1.0,False,context2.089_c.john.,True,1.0,0.5713490856696589,1.0,0.6043222324138753,3.0,0.9435618175164293,0.190776562594537
53,2607,38,8,new,1.0,15,125_c,direct,honest,0,1.0,7,7.0,7.0,0,0,1,3,1,,,,rep,rep,new,new,0.5,rep1,context2,54,test,3000,219.001,context2.125_c.direct.,0.15793939715679456,0.23201160085676123,0.6143907193145912,1.0,1.0,False,context2.125_c.direct.,True,1.0,0.5724047710573577,1.0,0.5934088004649056,3.0,0.9484343399628004,0.21323068449503946
54,2608,38,9,new,1.0,16,177_c,hour,lord,0,4.0,4,7.0,12.0,0,0,1,3,1,,,,new,new,rep,new,-0.5,new1,context2,55,test,3000,222.001,context2.177_c.hour.,0.13790861747917765,0.22498072286910734,0.6200154217047142,1.0,1.0,False,context2.177_c.hour.,True,1.0,0.5724047710573577,1.0,0.605296699969618,3.0,0.9397557368246698,0.18765060285530683
55,2609,38,10,rep,1.0,5,096_c,begins,built,0,2.0,3,7.0,11.0,0,0,1,3,1,,,,new,new,new,rep,-1.5,new2,context2,56,test,3000,225.001,context2.096_c.begins.,0.18891251665150016,0.3200497119588747,0.5439602304329002,1.0,1.0,False,context2.096_c.begins.,True,1.0,0.6802006666142515,1.0,0.5694699726263359,3.0,0.7675917782156878,0.256540781902609
56,2610,38,11,rep,1.0,8,166_c,handle,once,0,1.0,7,7.0,7.0,0,0,1,3,1,,,,rep,rep,rep,rep,2.5,rep3,context2,57,test,3000,228.001,context2.166_c.handle.,0.1632007074741976,0.32785218696024926,0.5377182504318005,1.0,1.0,False,context2.166_c.handle.,True,1.0,0.68219234297115,1.0,0.5967086800402578,3.0,0.7215094987890656,0.22027231178800144
57,2611,38,12,new,1.0,11,075_c,worse,lord,0,2.0,4,7.0,12.0,0,0,1,3,1,,,,rep,rep,rep,rep,2.5,rep3,context2,58,test,3000,231.001,context2.075_c.worse.,0.1826141010375046,0.3025221161032268,0.5579823071174186,1.0,1.0,False,context2.075_c.worse.,True,1.0,0.5647664013583718,1.0,0.5982385421479668,3.0,0.8867115281986867,0.24737828177522586
58,2612,38,13,new,2.0,12,018_c,actual,first,0,1.0,7,7.0,7.0,0,0,1,3,1,,,,new,new,rep,rep,-0.5,new1,context2,59,test,3000,234.001,context2.018_c.actual.,0.13071058113161804,0.18703595305142046,0.6503712375588637,1.0,1.0,False,context2.018_c.actual.,True,1.0,0.5647664013583718,1.0,0.5745754479576732,3.0,1.0304503928760242,0.17894191042032437
